start_point,rho,iterations,final_x,error,alert
-0.6,0.01,12,0.3008532276203107,0.12930648138163603,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
-0.6,0.001,14,0.38934348368823557,0.04081622531371115,Brak
-0.6,0.0001,16,0.42987418328691673,0.00028552571502998836,Brak
-0.6,1e-05,16,0.42987418328691673,0.00028552571502998836,Brak
-0.6,1e-06,17,0.4301595735623583,1.3543958843342807e-07,Brak
-0.6,1e-07,17,0.4301595735623583,1.3543958843342807e-07,Brak
-0.6,1e-08,17,0.4301595735623583,1.3543958843342807e-07,Brak
-0.6,1e-09,18,0.4301597090019171,2.964295475749168e-14,Brak
-0.5,0.01,11,0.29773388687757674,0.13242582212436999,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
-0.5,0.001,13,0.3868348405568707,0.04332486844507605,Brak
-0.5,0.0001,15,0.42976226757730823,0.0003974414246384894,Brak
-0.5,1e-05,15,0.42976226757730823,0.0003974414246384894,Brak
-0.5,1e-06,16,0.43015944384845156,2.651534951603196e-07,Brak
-0.5,1e-07,16,0.43015944384845156,2.651534951603196e-07,Brak
-0.5,1e-08,16,0.43015944384845156,2.651534951603196e-07,Brak
-0.5,1e-09,17,0.4301597090018331,1.1363132657038477e-13,Brak
-0.4,0.01,10,0.29773377507624194,0.1324259339257048,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
-0.4,0.001,12,0.38683475016056923,0.04332495884137749,Brak
-0.4,0.0001,14,0.4297622629961701,0.0003974460057766249,Brak
-0.4,1e-05,14,0.4297622629961701,0.0003974460057766249,Brak
-0.4,1e-06,15,0.43015944384222715,2.65159719570196e-07,Brak
-0.4,1e-07,15,0.43015944384222715,2.65159719570196e-07,Brak
-0.4,1e-08,15,0.43015944384222715,2.65159719570196e-07,Brak
-0.4,1e-09,16,0.43015970900183303,1.1368683772161603e-13,Brak
-0.3,0.01,9,0.30131435123874367,0.12884535776320305,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
-0.3,0.001,11,0.389711931502648,0.04044777749929873,Brak
-0.3,0.0001,13,0.42988823265398524,0.0002714763479614857,Brak
-0.3,1e-05,13,0.42988823265398524,0.0002714763479614857,Brak
-0.3,1e-06,14,0.43015958672312865,1.2227881807103103e-07,Brak
-0.3,1e-07,14,0.43015958672312865,1.2227881807103103e-07,Brak
-0.3,1e-08,14,0.43015958672312865,1.2227881807103103e-07,Brak
-0.3,1e-09,15,0.4301597090019225,2.4202861936828413e-14,Brak
-0.2,0.01,8,0.3089851799563996,0.1211745290455471,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
-0.2,0.001,10,0.39573603032858995,0.03442367867335677,Brak
-0.2,0.0001,11,0.4236444857089558,0.006515223292990924,Brak
-0.2,1e-05,12,0.4300494606969337,0.00011024830501299432,Brak
-0.2,1e-06,13,0.43015968913843156,1.98635151660298e-08,Brak
-0.2,1e-07,13,0.43015968913843156,1.98635151660298e-08,Brak
-0.2,1e-08,13,0.43015968913843156,1.98635151660298e-08,Brak
-0.2,1e-09,13,0.43015968913843156,1.98635151660298e-08,Brak
-0.1,0.01,6,0.2728657623648544,0.15729394663709234,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
-0.1,0.001,9,0.40487096860788174,0.02528874039406498,Brak
-0.1,0.0001,10,0.4270723261808584,0.003087382821088336,Brak
-0.1,1e-05,11,0.43013979038822464,1.9918613722080813e-05,Brak
-0.1,1e-06,11,0.43013979038822464,1.9918613722080813e-05,Brak
-0.1,1e-07,12,0.4301597083591112,6.428355070475789e-10,Brak
-0.1,1e-08,12,0.4301597083591112,6.428355070475789e-10,Brak
-0.1,1e-09,12,0.4301597083591112,6.428355070475789e-10,Brak
0.0,0.01,5,0.29174762466450227,0.13841208433744445,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
0.0,0.001,7,0.38195065885357654,0.04820905014837018,Brak
0.0,0.0001,9,0.42944645318108304,0.0007132558208636786,Brak
0.0,1e-05,9,0.42944645318108304,0.0007132558208636786,Brak
0.0,1e-06,10,0.4301588302511271,8.787508196106408e-07,Brak
0.0,1e-07,10,0.4301588302511271,8.787508196106408e-07,Brak
0.0,1e-08,10,0.4301588302511271,8.787508196106408e-07,Brak
0.0,1e-09,11,0.43015970900069783,1.2488898804008386e-12,Brak
0.1,0.01,3,0.26826511056501634,0.16189459843693038,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
0.1,0.001,6,0.4017834346345311,0.028376274367415633,Brak
0.1,0.0001,7,0.42606509206543675,0.004094616936509976,Brak
0.1,1e-05,8,0.43012213727476,3.7571727186713755e-05,Brak
0.1,1e-06,8,0.43012213727476,3.7571727186713755e-05,Brak
0.1,1e-07,9,0.43015970671089077,2.291055956060717e-09,Brak
0.1,1e-08,9,0.43015970671089077,2.291055956060717e-09,Brak
0.1,1e-09,9,0.43015970671089077,2.291055956060717e-09,Brak
0.2,0.01,2,0.3030977275993751,0.12706198140257163,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
0.2,0.001,4,0.39113065355294657,0.03902905544900015,Brak
0.2,0.0001,5,0.4214215843414878,0.008738124660458924,Brak
0.2,1e-05,6,0.4299372250447137,0.00022248395723301062,Brak
0.2,1e-06,7,0.4301596272500339,8.1751912794914e-08,Brak
0.2,1e-07,7,0.4301596272500339,8.1751912794914e-08,Brak
0.2,1e-08,7,0.4301596272500339,8.1751912794914e-08,Brak
0.2,1e-09,7,0.4301596272500339,8.1751912794914e-08,Brak
0.3,0.01,1,0.34651862137156636,0.08364108763038036,Brak
0.3,0.001,2,0.38866005891186056,0.04149965009008616,Brak
0.3,0.0001,4,0.4298465786453739,0.0003131303565728216,Brak
0.3,1e-05,4,0.4298465786453739,0.0003131303565728216,Brak
0.3,1e-06,5,0.43015954568956977,1.633123769551048e-07,Brak
0.3,1e-07,5,0.43015954568956977,1.633123769551048e-07,Brak
0.3,1e-08,5,0.43015954568956977,1.633123769551048e-07,Brak
0.3,1e-09,6,0.43015970900190365,4.3076653355456074e-14,Brak
0.4,0.01,1,0.4254121968963651,0.004747512105581608,Brak
0.4,0.001,1,0.4254121968963651,0.004747512105581608,Brak
0.4,0.0001,1,0.4254121968963651,0.004747512105581608,Brak
0.4,1e-05,2,0.4301070102145312,5.269878741553935e-05,Brak
0.4,1e-06,2,0.4301070102145312,5.269878741553935e-05,Brak
0.4,1e-07,3,0.4301597044881641,4.513782625448215e-09,Brak
0.4,1e-08,3,0.4301597044881641,4.513782625448215e-09,Brak
0.4,1e-09,3,0.4301597044881641,4.513782625448215e-09,Brak
0.5,0.01,1,0.4537313432835821,0.02357163428163539,Brak
0.5,0.001,1,0.4537313432835821,0.02357163428163539,Brak
0.5,0.0001,2,0.4312128278489985,0.0010531188470517816,Brak
0.5,1e-05,3,0.43015809682723855,1.6121747081765392e-06,Brak
0.5,1e-06,3,0.43015809682723855,1.6121747081765392e-06,Brak
0.5,1e-07,3,0.43015809682723855,1.6121747081765392e-06,Brak
0.5,1e-08,4,0.4301597089977429,4.203803971591924e-12,Brak
0.5,1e-09,4,0.4301597089977429,4.203803971591924e-12,Brak
0.6,0.01,1,0.5400346137370571,0.10987490473511036,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
0.6,0.001,2,0.486643523725841,0.0564838147238943,Brak
0.6,0.0001,4,0.4302884692473659,0.0001287602454191905,Brak
0.6,1e-05,4,0.4302884692473659,0.0001287602454191905,Brak
0.6,1e-06,5,0.43015968252124775,2.648069896693528e-08,Brak
0.6,1e-07,5,0.43015968252124775,2.648069896693528e-08,Brak
0.6,1e-08,5,0.43015968252124775,2.648069896693528e-08,Brak
0.6,1e-09,5,0.43015968252124775,2.648069896693528e-08,Brak
0.7,0.01,1,0.6300001600103968,0.1998404510084501,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
0.7,0.001,4,0.46178269605960487,0.03162298705765815,Brak
0.7,0.0001,5,0.4329931314049423,0.0028334224029955557,Brak
0.7,1e-05,6,0.4301502724280018,9.436573944920923e-06,Brak
0.7,1e-06,6,0.4301502724280018,9.436573944920923e-06,Brak
0.7,1e-07,7,0.43015970885780985,1.4413686910685897e-10,Brak
0.7,1e-08,7,0.43015970885780985,1.4413686910685897e-10,Brak
0.7,1e-09,7,0.43015970885780985,1.4413686910685897e-10,Brak
0.8,0.01,3,0.5832029894131519,0.15304328041120513,"ALERT (Res): Ugrzęźnięcie blisko osi w płaskim obszarze, błędny pierwiastek!"
0.8,0.001,5,0.47368984165532574,0.04353013265337902,Brak
0.8,0.0001,6,0.43746824581923605,0.007308536817289324,Brak
0.8,1e-05,7,0.4301344619261223,2.5247075824408327e-05,Brak
0.8,1e-06,7,0.4301344619261223,2.5247075824408327e-05,Brak
0.8,1e-07,8,0.43015970796865066,1.033296059826938e-09,Brak
0.8,1e-08,8,0.43015970796865066,1.033296059826938e-09,Brak
0.8,1e-09,8,0.43015970796865066,1.033296059826938e-09,Brak
